cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate,timestamp
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0809924,46,42,4,46.67677,43.51886,3.555324,47650,74615,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0809924,47,39,8,47.72481,40.81764,7.555324,47648,74613,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0809924,47,44,5,47.65841,45.40463,4.555324,47649,74614,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0809924,43,42,8,43.67775,43.52492,7.555324,47647,74612,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0809924,47,40,5,47.66663,41.45579,4.555324,47651,74616,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,2016-10-20,2016-10-24,Google Consumer Surveys,B,125,lv,0.0801231,29.92,41.88,7.53,35.30545,49.70483,5.884641,47397,74434,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809,lv,0.080102,38,45,12,39.63147,46.79539,8.030483,44934,68962,8/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-08,2016-09-13,Quinnipiac University,A-,960,lv,0.080052,41,39,13,43.82691,41.34446,9.204036,45795,71481,9/14/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-10-07,2016-10-27,Ipsos,A-,592,lv,0.0798224,46.26,37.69,NA,44.43193,38.61941,NA,47746,74729,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-27,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0797711,42,48,2,42.6749,49.50721,1.555324,47646,74611,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,2016-10-25,2016-10-31,Google Consumer Surveys,B,1260,lv,0.079602,31.53,43.03,7.74,36.99466,49.51783,6.787269,47985,75044,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,2016-10-20,2016-10-28,SurveyMonkey,C-,518,lv,0.07955,48,37,8,46.60312,38.7826,4.596928,47695,74671,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,2016-10-20,2016-10-28,SurveyMonkey,C-,333,lv,0.0794005,31,54,10,29.58364,55.57444,6.596928,47690,74666,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,2016-09-16,2016-10-06,Ipsos,A-,102,lv,0.0793479,46.34,21.29,NA,46.13275,22.24598,NA,46674,72968,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-09,2016-10-11,Remington,NA,2171,lv,0.0792295,42,47,4,42.29559,48.65345,2.844359,46780,73153,10/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,2016-10-20,2016-10-24,Google Consumer Surveys,B,96,lv,0.0792268,55.01,14.83,8.95,60.41285,22.89084,7.30464,47402,74439,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-08-18,2016-08-21,Feldman Group,B-,600,lv,0.079044,39,39,5,40.70666,44.28352,1.328863,44927,68949,8/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-10-25,2016-10-31,Google Consumer Surveys,B,916,lv,0.0789844,38.54,33.18,5.82,44.0204,39.73542,4.867269,47972,75031,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,2016-09-23,2016-10-13,Ipsos,A-,105,lv,0.0789414,34.67,44.9,NA,32.99258,45.35437,NA,46848,73294,10/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803,lv,0.0787767,45,45,9,46.39348,46.38861,5.030483,44935,68963,8/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-11-01,2016-11-03,The Times-Picayune/Lucid,NA,2627,lv,0.078696,44,39,6,44.41258,41.47558,4.682597,48336,75720,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-30,2016-11-05,USC Dornsife/LA Times,NA,2988,lv,0.07812,42.63,48.16,NA,44.37001,44.73024,NA,48474,75964,11/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-19,2016-09-22,ABC News/Washington Post,A+,651,lv,0.0779041,46,44,5,46.44834,45.6814,2.150174,46020,71966,9/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-10-21,2016-10-27,Ipsos,A-,475,lv,0.0769429,55.55,34.57,NA,54.55049,35.17665,NA,47723,74706,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,2016-10-20,2016-10-28,SurveyMonkey,C-,448,lv,0.0767982,33,45,16,31.57829,46.51731,12.59693,47657,74633,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-22,2016-10-26,Ipsos,A-,1176,lv,0.0767463,42.3,36.7,6.6,42.34193,38.36987,6.33616,47644,74598,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-09-06,2016-09-07,Public Policy Polling,B+,815,lv,0.0764486,45,42,NA,44.06951,42.00137,NA,45716,71350,9/12/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-25,IBD/TIPP,A-,921,lv,0.0760508,41.8,41.2,8,43.65601,42.8745,6.152499,47468,74256,10/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-10-20,2016-10-24,Google Consumer Surveys,B,101,lv,0.0759528,46.47,26.61,7.57,51.87194,34.65857,5.924641,47377,74414,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-27,2016-10-30,Morning Consult,NA,825,lv,0.0758085,51,48,NA,51.43322,49.21392,NA,48183,75454,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-25,2016-10-31,Google Consumer Surveys,B,982,lv,0.0754997,33.35,35.38,6.46,38.82215,41.90005,5.507269,47976,75035,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-10-20,2016-10-24,Google Consumer Surveys,B,191,lv,0.0743503,27.77,37.57,6.67,33.15432,45.37943,5.024641,47369,74406,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,2016-10-20,2016-10-28,SurveyMonkey,C-,522,lv,0.0742189,49,31,8,47.58593,32.59895,4.596928,47667,74643,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-22,2016-09-25,Public Religion Research Institute,NA,461,lv,0.0741343,43,43,NA,41.49288,44.82163,NA,46531,72752,10/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-08-31,2016-09-01,Emerson College,B,600,lv,0.0734513,39,44,8,41.57166,46.01129,4.202025,45273,69635,9/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-08-25,2016-08-28,Emerson College,B,800,lv,0.0731356,44.9,39.5,6.5,47.29507,41.50113,2.692923,45047,69101,8/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-10,2016-09-16,Saint Leo University,C+,1005,lv,0.0731116,46.2,41,9.3,47.28015,46.75671,5.012414,45906,71733,9/20/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-08-18,2016-08-21,Monmouth University,A+,402,lv,0.0730411,43,39,10,44.10801,42.67727,6.825545,44911,68895,8/22/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,2016-10-20,2016-10-24,Google Consumer Surveys,B,86,lv,0.0730339,37.32,33.15,10.35,42.71059,41.04451,8.704641,47356,74393,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,2016-10-20,2016-10-24,Google Consumer Surveys,B,92,lv,0.0730251,20.8,52.8,9.51,26.18502,60.61891,7.864641,47406,74443,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Montana,2016-10-20,2016-10-28,SurveyMonkey,C-,490,lv,0.0725039,35,51,9,33.57638,52.49694,5.596928,47682,74658,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-08-19,2016-08-22,Monmouth University,A+,401,lv,0.0720486,43,44,8,44.05741,47.52328,4.813603,44922,68913,8/23/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-21,2016-10-27,Ipsos,A-,445,lv,0.0714706,48.03,45.87,NA,46.92984,46.32214,NA,47747,74730,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-24,2016-08-29,Suffolk University,B+,1000,lv,0.0714137,42,35,9,44.49347,38.98798,6.496552,45267,69620,9/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-03,2016-10-04,Gravis Marketing,B-,1246,rv,0.0713169,40,40,10,40.91642,42.75448,8.00596,46561,72827,10/8/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-01,2016-09-04,CNN/Opinion Research Corp.,A-,786,lv,0.0707171,43,45,7,44.70778,46.18858,3.041861,45340,70493,9/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-21,2016-10-25,Ipsos,A-,1195,lv,0.0704728,43.1,36.4,6.6,43.12507,38.24642,6.20071,47645,74597,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-10-14,2016-11-02,Ipsos,A-,228,lv,0.0696862,33.94,57.74,NA,32.66879,58.14886,NA,48258,75559,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-09-06,2016-09-08,Public Opinion Strategies,B,600,lv,0.0695659,36,43,11,38.62212,47.58367,6.391805,45439,70751,9/9/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-10-25,2016-10-31,Google Consumer Surveys,B,1185,lv,0.0691267,42.66,28.26,7.16,48.12943,34.76833,6.207269,47955,75014,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-27,2016-11-02,CVOTER International,C+,1329,lv,0.0689088,48.78,48.22,NA,46.81993,44.48423,NA,48189,75468,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-08-09,2016-08-10,Public Policy Polling,B+,1290,v,0.0687825,39,41,5,40.99635,45.19821,1.961174,44825,68672,8/11/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-25,2016-10-31,Google Consumer Surveys,B,1029,lv,0.0685249,36.86,39.45,4.27,42.32151,45.92433,3.317269,47979,75038,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-21,2016-10-27,Ipsos,A-,508,lv,0.0684705,44.85,45.17,NA,43.4731,45.41782,NA,47744,74727,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-10-07,2016-10-27,Ipsos,A-,206,lv,0.0681158,45.5,39.17,NA,43.29323,39.92064,NA,47729,74712,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-09-06,2016-09-08,RABA Research,C+,1054,lv,0.0679054,39,40,10,42.26019,44.42378,6.313897,45704,71306,9/12/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-24,2016-10-26,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0674295,48,39,6,48.68702,41.08969,5.462862,47624,74533,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-24,2016-10-26,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0674295,44,43,8,44.64583,44.7547,7.462862,47623,74532,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-10-07,2016-10-27,Ipsos,A-,141,lv,0.0671634,48.54,39.41,NA,43.94232,37.47276,NA,47741,74724,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-10-21,2016-10-27,Ipsos,A-,498,lv,0.0671413,51.97,30.28,NA,51.19622,31.15581,NA,47742,74725,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,2016-10-20,2016-10-24,Google Consumer Surveys,B,72,lv,0.0668898,46.73,27.11,7.57,52.12758,35.09935,5.924641,47367,74404,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,2016-10-20,2016-10-24,Google Consumer Surveys,B,206,lv,0.0665051,36.72,38.33,6.66,42.09213,45.97411,5.01464,47358,74395,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-07,2016-10-27,Ipsos,A-,164,lv,0.0662415,44.41,40.21,NA,42.07201,40.94187,NA,47739,74722,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Delaware,2016-10-07,2016-10-27,Ipsos,A-,115,lv,0.0661944,47.87,36.17,NA,46.26772,37.09308,NA,47719,74702,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Montana,2016-10-07,2016-10-27,Ipsos,A-,101,lv,0.066028,31.59,47.82,NA,28.46051,47.43864,NA,47736,74719,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-07,2016-09-09,YouGov,B,1193,lv,0.0659223,44,42,5,47.2188,45.37128,2.338909,45699,71283,9/11/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-10-25,2016-10-31,Google Consumer Surveys,B,1225,lv,0.0658565,42.3,30.2,5.21,47.77581,36.73574,4.257269,47975,75034,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,2016-10-07,2016-10-27,Ipsos,A-,163,lv,0.0658414,30.1,53.87,NA,27.98535,54.43116,NA,47722,74705,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-19,2016-10-24,IBD/TIPP,A-,873,lv,0.0657466,41.6,40.8,8.4,43.45681,42.62352,6.418437,47323,74043,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,2016-10-20,2016-10-28,SurveyMonkey,C-,479,lv,0.06555,53,25,9,51.59169,26.66048,5.596928,47701,74677,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-09-07,2016-09-13,YouGov,B,1426,lv,0.0644464,50,33,6,53.25232,36.34542,3.404984,45893,71692,9/20/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-31,Google Consumer Surveys,B,1286,lv,0.0641021,36.5,44.1,3.37,41.97019,50.6116,2.417269,47950,75009,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-08-28,2016-09-01,George Washington University (Battleground),B,1000,lv,0.0637757,42,40,11,44.70444,43.49174,6.329875,45406,70699,9/7/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-07,2016-10-20,Ipsos,A-,1839,lv,0.0637419,43.41,42.75,NA,41.78578,43.81353,NA,47216,73893,10/22/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,2016-10-20,2016-10-24,Google Consumer Surveys,B,60,lv,0.0637101,46.65,28.26,7.94,52.06331,36.46272,6.294641,47395,74432,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,2016-10-20,2016-10-24,Google Consumer Surveys,B,64,lv,0.0633228,61.66,11.14,7.4,67.07346,19.34473,5.754641,47363,74400,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-20,2016-10-24,Ipsos,A-,1167,lv,0.0623017,42.5,37.7,6.9,42.52588,39.69544,6.366649,47347,74133,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-29,2016-11-04,USC Dornsife/LA Times,NA,2987,lv,0.0622146,42.56,47.96,NA,44.27764,44.62352,NA,48412,75881,11/5/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,2016-10-20,2016-10-24,Google Consumer Surveys,B,81,lv,0.0621939,19.8,46.07,6.22,25.19548,54.03088,4.574641,47384,74421,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-08-18,2016-08-24,icitizen,NA,600,rv,0.0617389,42,37,8,45.93774,43.73549,3.357301,44992,69028,8/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oklahoma,2016-10-20,2016-10-24,Google Consumer Surveys,B,252,lv,0.061634,30.59,40.34,8.99,35.95936,47.94653,7.34464,47392,74429,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Montana,2016-10-20,2016-10-24,Google Consumer Surveys,B,165,lv,0.0613649,27.82,38.99,7.51,33.20885,46.86084,5.864641,47382,74419,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-26,2016-11-01,CVOTER International,C+,1383,lv,0.0612339,48.81,48.14,NA,46.79789,44.58457,NA,48084,75226,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-08-23,2016-08-30,Tulchin Research,B,601,rv,0.0611763,49,35,NA,50.8914,37.10137,NA,45723,71367,9/13/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-20,2016-10-24,Google Consumer Surveys,B,236,lv,0.06097,36.38,33.18,8.3,41.75723,40.89318,6.654641,47389,74426,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Mexico,2016-10-20,2016-10-28,SurveyMonkey,C-,1141,lv,0.0609067,43,35,19,41.57038,36.43283,15.59693,47687,74663,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,2016-10-21,2016-10-27,Ipsos,A-,712,lv,0.0600314,65.14,26.16,NA,64.11697,26.78961,NA,47716,74699,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0596156,46,40,6,46.73992,41.29947,5.784931,47863,74899,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0596156,44,46,5,44.6702,47.00005,4.784931,47864,74900,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0596156,48,41,4,48.68948,42.08286,3.784931,47865,74901,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0596156,44,42,5,44.67884,43.03714,4.784931,47866,74902,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0596156,43,41,9,43.69051,42.08726,8.784931,47862,74898,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-20,2016-10-28,SurveyMonkey,C-,825,lv,0.0591059,48,36,11,46.5984,37.73211,7.596928,47685,74661,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,2016-10-20,2016-10-28,SurveyMonkey,C-,382,lv,0.0589929,30,53,11,28.57268,54.45734,7.596928,47697,74673,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-26,2016-10-30,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.0588863,43,48,3,43.68752,49.07441,2.784931,47861,74897,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,2016-10-20,2016-10-28,SurveyMonkey,C-,819,lv,0.0584191,42,49,5,40.53366,50.04065,1.596927,47680,74656,10/28/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916,lv,0.0582395,42,42,8,44.66626,45.07427,3.445908,45806,71510,9/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-09-07,2016-09-09,YouGov,B,994,lv,0.0580026,46,39,7,49.23759,42.39699,4.338909,45700,71284,9/11/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-31,2016-11-02,The Times-Picayune/Lucid,NA,2620,lv,0.0579991,44,39,6,44.42506,41.60373,4.590982,48190,75469,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-08-26,2016-08-27,Public Policy Polling,B+,1054,lv,0.0578893,48,41,NA,47.47259,41.89975,NA,45264,69617,9/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-14,2016-10-27,Ipsos,A-,334,lv,0.0577779,41.67,47.61,NA,39.97686,47.95646,NA,47735,74718,10/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,2016-10-20,2016-10-24,Google Consumer Surveys,B,218,lv,0.0572202,25.43,46.87,7.41,30.81102,54.63464,5.76464,47385,74422,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-19,2016-10-23,Ipsos,A-,1181,lv,0.057181,42.5,36.7,6.8,42.53011,38.83741,6.158613,47348,74134,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-08-04,2016-08-10,Marist College,A,897,rv,0.0571561,43,31,12,44.93307,37.49232,6.404321,44840,68707,8/12/16,09:14:14  8 Nov 2016
