cluster	men2012	women2012	paperN	label	men1990_2012	women1990_2012	men1989	women1989	men1900	women1900	men1901_1910	women1901_1910	men1911_1920	women1911_1920	men1921_1930	women1921_1930	men1931_1940	women1931_1940	men1941_1950	women1941_1950	men1951_1960	women1951_1960	men1961_1970	women1961_1970	men1971_1980	women1971_1980	men1981_1990	women1981_1990	men1991_2000	women1991_2000	men2001_2010	women2001_2010	men2011_2020	women2011_2020	men2010	women2010	firstM1901_1910	firstF1901_1910	firstM1911_1920	firstF1911_1920	firstM1921_1930	firstF1921_1930	firstM1931_1940	firstF1931_1940	firstM1941_1950	firstF1941_1950	firstM1951_1960	firstF1951_1960	firstM1961_1970	firstF1961_1970	firstM1971_1980	firstF1971_1980	firstM1981_1990	firstF1981_1990	firstM1991_2000	firstF1991_2000	firstM2001_2010	firstF2001_2010	firstM2011_2020	firstF2011_2020	lastM1901_1910	lastF1901_1910	lastM1911_1920	lastF1911_1920	lastM1921_1930	lastF1921_1930	lastM1931_1940	lastF1931_1940	lastM1941_1950	lastF1941_1950	lastM1951_1960	lastF1951_1960	lastM1961_1970	lastF1961_1970	lastM1971_1980	lastF1971_1980	lastM1981_1990	lastF1981_1990	lastM1991_2000	lastF1991_2000	lastM2001_2010	lastF2001_2010	firstM2012	firstF2012	lastM2012	lastF2012	firstM1900	firstF1900	lastM1900	lastF1900
6:1:1:23	106	33	112	Organizational learning	78	29	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	16	4	38	8	38	21	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	8	3	20	5	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	7	1	15	1	12	6	56	16	37	8	0	0	0	0
6:1:1:25	207	89	207	Social networks and capital	176	84	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	22	3	62	28	103	54	7	1	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	13	2	32	18	40	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	1	24	7	41	18	96	49	80	27	0	0	0	0
6:1:1:29	157	18	166	Organizational effectiveness	39	11	118	7	0	0	0	0	0	0	0	0	0	0	0	0	5	1	21	1	50	0	44	6	31	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	15	1	37	0	27	4	13	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	9	0	14	1	13	1	3	1	98	11	47	3	0	0	0	0
6:1:1:3	479	69	427	Technology and structure	71	27	408	42	0	0	0	0	0	0	0	0	0	0	0	0	13	3	62	4	209	13	132	22	56	23	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	51	1	118	9	77	17	26	7	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	10	3	59	4	41	3	15	8	2	1	285	38	129	20	0	0	0	0
6:1:1:30	157	37	150	Organizational innovation	45	12	112	25	0	0	0	0	0	0	0	0	0	0	1	0	4	0	21	4	38	7	52	15	30	5	11	5	0	1	3	0	0	0	0	0	0	0	0	0	1	0	3	0	16	2	24	6	29	9	15	3	4	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	2	12	1	16	4	10	0	5	0	92	24	47	7	0	0	0	0
6:1:1:31	104	9	106	Intraorganizational power	20	3	84	6	0	0	0	0	0	0	0	0	1	0	0	0	2	1	6	0	35	0	42	5	18	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	6	0	22	0	23	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	15	0	6	1	0	0	64	8	32	1	0	0	0	0
6:1:1:33	273	124	265	Information technology	219	114	54	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	57	11	131	71	69	40	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	25	6	54	33	27	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	18	3	50	22	26	13	115	57	99	38	0	0	0	0
6:1:1:34	201	57	176	Organizational trust	182	55	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	17	2	68	19	109	35	2	1	8	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	13	2	37	7	55	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	19	8	36	13	110	23	61	22	0	0	0	0
6:1:1:35	209	66	182	Human resources management	173	62	36	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	26	5	86	25	86	36	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	15	3	46	11	40	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	6	2	27	9	28	13	108	27	64	24	0	0	0	0
6:1:1:36	204	87	153	Procedural justice	135	63	69	24	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	27	8	42	16	90	43	40	19	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	12	4	23	3	34	17	15	6	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	9	1	10	9	30	10	14	7	87	31	65	27	0	0	0	0
6:1:1:4	432	103	456	Strategic assets	384	96	48	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	18	0	35	6	141	41	236	55	2	0	15	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	26	2	88	34	124	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	4	43	6	81	19	255	63	134	29	0	0	0	0
6:1:1:40	165	107	237	Job strain	134	95	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	3	19	10	74	46	59	48	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	1	5	6	23	18	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	9	0	24	8	17	9	56	39	52	19	0	0	0	0
6:1:1:41	153	33	164	Cross-national consumer research	81	23	72	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	38	3	17	6	50	10	31	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	20	1	9	3	21	6	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	13	1	6	3	18	3	10	4	72	15	50	11	0	0	0	0
6:1:1:42	130	77	140	Organizational identification	119	77	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	8	0	31	22	87	55	1	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	15	10	33	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	13	8	33	15	55	37	50	23	0	0	0	0
6:1:1:46	133	77	135	Psychological contracts    	125	77	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	1	38	27	87	49	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	16	16	32	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	14	8	36	17	52	38	53	25	0	0	0	0
6:1:1:5	479	85	459	Diversification strategy	328	63	151	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	27	0	135	24	201	33	112	28	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0	76	17	87	18	42	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	50	5	75	12	51	8	227	49	183	25	0	0	0	0
6:1:1:53	132	20	128	export behavior	75	17	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	40	3	52	7	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	23	1	24	5	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	15	1	20	2	5	4	68	8	48	8	0	0	0	0
6:1:1:54	184	38	116	Job turnover	107	28	77	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	15	1	66	11	53	11	47	15	0	0	7	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	8	0	34	5	23	5	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	21	5	18	3	16	6	85	14	60	14	0	0	0	0
6:1:1:6	435	56	341	Organizational strategy	226	37	209	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	51	0	186	21	137	25	58	10	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	31	0	112	8	59	10	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	59	11	53	11	23	1	226	23	150	23	0	0	0	0
6:1:1:66	111	30	138	Emerging economies	108	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	35	8	70	22	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	20	2	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	3	24	7	49	12	36	10	0	0	0	0
6:1:1:69	79	89	108	Career mentoring	67	76	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	16	33	36	32	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	13	13	19	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	14	9	11	12	30	52	31	24	0	0	0	0
6:1:1:7	599	143	531	Distribution channels	423	129	176	14	0	0	0	0	0	0	1	0	2	0	1	0	5	0	25	0	44	3	115	14	217	68	186	58	3	0	12	6	0	0	0	0	1	0	1	0	1	0	5	0	17	0	26	3	54	8	94	38	69	21	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	15	0	41	6	82	21	66	24	269	70	212	51	0	0	0	0
6:1:1:71	131	26	124	Information technology	119	24	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	11	2	51	10	65	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	6	1	23	3	28	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	24	4	23	4	60	10	53	9	0	0	0	0
6:1:1:72	96	60	118	Temporary workers	85	56	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	9	5	28	20	56	35	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	7	4	19	14	29	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	7	5	18	13	57	40	27	19	0	0	0	0
6:1:1:74	121	42	108	Expatriate employees	100	38	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	21	5	55	16	39	21	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	13	4	28	6	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	19	5	17	8	57	16	44	14	0	0	0	0
6:1:1:8	635	178	488	Corporate control	585	169	50	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	68	13	254	65	294	95	15	5	21	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	38	8	120	29	119	38	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	5	94	23	107	38	286	77	231	67	0	0	0	0
6:1:1:83	142	14	109	Scientometrics of management	98	11	44	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	35	3	63	5	32	6	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	23	1	33	3	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	2	22	2	8	2	79	7	43	6	0	0	0	0
6:1:1:85	141	55	120	Burnout	91	35	50	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	51	26	70	23	18	6	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	28	8	27	9	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	11	28	8	5	3	66	20	51	22	0	0	0	0
6:1:1:9	259	49	222	Interorganizational relationships	39	18	220	31	0	0	0	0	0	0	0	0	1	0	6	0	10	1	37	4	96	13	76	16	31	11	2	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	7	0	29	2	68	5	46	11	14	8	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8	1	21	4	19	4	11	2	1	0	167	29	62	11	0	0	0	0
6:1:1:92	145	45	136	Business education	142	45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	21	3	120	42	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	14	1	77	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	28	10	95	23	33	12	0	0	0	0
6:01:02	3884	1240	3944	Corporate ethics	3232	1162	652	78	0	0	0	0	1	0	1	1	2	2	5	0	10	0	48	2	125	11	503	75	1300	400	1879	747	10	2	180	99	0	0	1	0	1	1	2	1	5	0	9	0	35	2	86	6	328	42	763	206	979	353	5	2	0	0	0	0	0	0	0	1	0	0	1	0	11	0	32	3	136	24	391	141	572	253	2214	613	1146	422	0	0	0	0
6:1:2:1	271	67	280	Stakeholder theory	253	67	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	14	0	93	9	160	58	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	60	4	89	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	28	5	50	25	159	30	85	30	0	0	0	0
6:1:2:5	114	33	130	Environment and sustainability	113	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	53	11	60	22	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	31	7	31	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	19	8	63	19	37	10	0	0	0	0
6:02	10458	2123	10116	Marketing	5395	1629	5063	494	1	0	1	0	0	0	3	0	16	2	47	4	219	24	861	25	1934	123	2178	351	2610	716	2504	855	84	23	168	57	1	0	0	0	2	0	16	1	46	2	176	16	620	13	1176	62	1135	202	1187	349	1009	381	27	10	0	0	0	0	1	0	0	1	1	2	34	7	203	9	604	45	787	110	929	239	873	274	5396	1036	3468	696	1	0	0	0
6:02:01	679	81	656	Brand choice	505	63	174	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	73	4	114	16	272	32	205	27	12	2	21	5	0	0	0	0	0	0	0	0	1	0	0	0	1	0	43	1	56	8	108	11	76	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	1	47	5	101	11	67	13	290	29	243	30	0	0	0	0
6:02:10	138	8	102	Buyer attitudes	1	2	137	6	0	0	0	0	0	0	0	0	1	0	0	0	6	0	20	1	103	4	7	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	13	0	55	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	37	1	3	0	0	1	0	0	79	4	46	2	0	0	0	0
6:02:11	138	92	193	Brand extension	121	81	17	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	15	12	57	44	62	35	0	0	5	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	11	5	21	21	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	6	25	13	28	9	53	50	57	28	0	0	0	0
6:02:13	139	34	135	Consumer choice	109	33	30	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	6	0	22	1	48	6	58	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	5	0	8	1	20	2	23	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	21	1	22	3	60	14	52	4	0	0	0	0
6:02:14	124	28	109	Information seeking	49	16	75	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	0	20	2	34	10	33	10	16	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	15	0	11	1	16	5	17	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	1	15	3	8	4	7	2	67	12	41	10	0	0	0	0
6:02:16	100	5	137	Optimal advertising expenditure	31	4	69	1	0	0	0	0	0	0	0	0	0	0	1	0	16	1	8	0	20	0	26	0	18	3	11	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	1	5	0	16	0	18	0	10	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	4	0	4	0	4	0	3	0	70	3	20	0	0	0	0	0
6:02:17	139	30	127	Price perceptions	108	25	31	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	30	5	52	13	47	12	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	15	3	23	5	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	2	20	5	18	5	57	12	52	12	0	0	0	0
6:02:19	91	11	117	Channel management	70	9	21	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	15	2	31	2	37	7	2	0	6	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	7	2	13	2	14	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	15	0	16	3	41	6	39	3	0	0	0	0
6:02:02	644	246	702	Emotional effects of advertising	440	194	204	52	0	0	0	0	0	0	0	0	0	0	0	0	2	3	5	2	46	5	178	46	237	111	175	79	1	0	4	0	0	0	0	0	0	0	0	0	0	0	2	2	5	0	30	2	74	29	107	53	67	36	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	15	2	82	14	96	41	74	34	285	122	268	93	0	0	0	0
6:02:22	111	17	116	Country of origin	70	13	41	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	1	8	1	25	2	43	4	24	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	7	1	12	0	23	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	11	1	14	4	11	2	59	8	40	7	0	0	0	0
6:02:25	156	59	143	Consumer socialization	62	39	94	20	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	66	6	29	13	27	22	31	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	35	2	16	8	13	14	13	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	24	2	8	4	9	4	10	5	78	32	53	16	0	0	0	0
6:02:03	412	36	337	Consumer research	173	26	239	10	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	94	2	142	9	103	13	66	12	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	3	0	56	0	80	3	41	4	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	2	40	5	31	7	22	3	200	14	123	17	0	0	0	0
6:02:04	379	138	358	Service and consumer satisfaction	301	113	78	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	25	3	48	22	156	53	139	60	4	0	10	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	13	1	23	12	64	28	57	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	1	18	7	52	16	56	17	163	72	138	41	0	0	0	0
6:02:05	379	176	451	Anthropological apporaches	298	148	81	28	0	0	0	0	0	0	0	0	1	0	0	0	5	0	3	0	17	5	63	29	125	69	164	70	1	3	10	2	0	0	0	0	0	0	1	0	0	0	5	0	3	0	14	3	38	20	69	42	88	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	14	8	39	21	51	26	218	101	106	57	0	0	0	0
6:02:06	239	13	224	Advertising effectiveness	31	7	208	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	42	0	81	1	86	6	21	2	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	27	0	47	0	44	2	10	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	27	1	34	2	7	0	1	2	134	4	82	5	0	0	0	0
6:02:07	263	36	219	Pioneer advantage	211	27	52	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	61	9	117	16	77	11	5	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	36	6	52	11	33	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	45	3	28	7	125	20	97	11	0	0	0	0
6:02:08	143	24	126	consumer choice	11	11	132	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	61	4	66	10	10	7	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	37	1	34	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	3	21	3	4	1	0	2	80	12	44	9	0	0	0	0
6:02:09	152	7	187	New product diffusion	80	4	72	3	0	0	0	0	0	0	0	0	0	0	1	0	6	0	8	0	17	0	49	3	40	2	30	2	1	0	3	0	0	0	0	0	0	0	0	0	1	0	4	0	7	0	10	0	29	1	21	1	14	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	6	0	17	1	13	1	10	1	86	3	49	3	0	0	0	0
6:03	293	40	364	Market society	82	23	211	17	0	0	0	0	0	0	0	0	0	0	8	0	33	1	46	3	74	8	57	7	38	5	33	15	4	1	0	0	0	0	0	0	0	0	0	0	7	0	26	1	43	2	60	5	48	6	34	3	17	10	1	1	0	0	0	0	0	0	0	0	1	0	7	0	3	1	13	3	9	1	4	2	6	4	236	28	45	11	0	0	0	0
6:04	1480	561	1617	Scientometrics	546	372	934	189	0	0	0	0	0	0	6	0	4	2	6	1	41	0	154	23	408	59	350	116	270	181	231	173	10	6	11	14	0	0	0	0	5	0	2	1	6	1	40	0	113	17	288	42	214	69	165	93	106	84	4	4	0	0	0	0	1	0	2	1	0	0	1	0	29	5	92	15	93	37	71	54	71	50	943	311	363	164	0	0	0	0
6:05	320	36	341	Social power and community	25	7	295	29	0	0	0	0	0	0	0	0	3	1	14	3	73	6	115	2	69	12	23	5	11	5	12	2	0	0	1	2	0	0	0	0	0	0	3	1	13	3	57	5	83	1	50	10	18	4	8	3	9	2	0	0	0	0	0	0	0	0	0	0	1	0	14	1	23	0	16	1	5	1	1	2	1	0	241	29	61	5	0	0	0	0
7	46211	7006	80090	Law	14023	4480	32188	2526	333	2	566	8	1187	30	1818	59	3273	107	3611	127	4558	161	4766	193	5489	577	7462	1472	8077	2462	5036	1786	35	22	194	94	556	8	1169	29	1715	50	3047	87	3337	105	4131	131	4292	152	4643	429	6437	1228	6668	1940	3907	1293	25	15	8	0	13	1	87	8	202	16	223	22	331	27	335	36	575	102	788	173	1044	355	841	281	40239	5469	4464	1024	312	2	11	0
7:01	17038	2953	27148	US constitutional law	5956	1897	11082	1056	127	0	146	2	290	15	372	16	657	18	887	31	1390	49	1866	77	2473	272	3274	682	3624	1107	1920	676	12	8	53	21	141	2	281	14	352	13	609	15	823	25	1269	38	1683	64	2096	209	2906	599	3142	927	1537	532	9	5	3	0	6	1	19	3	42	2	53	6	101	10	127	11	261	49	290	59	379	131	300	85	14971	2443	1587	358	123	0	3	0
7:10	1004	33	2851	Judicial reasoning	34	13	970	20	22	0	60	0	114	0	143	0	174	2	129	5	132	2	117	3	54	3	30	6	21	4	7	6	1	2	0	0	59	0	113	0	137	0	153	0	117	5	123	2	107	3	48	1	28	6	19	4	5	5	1	0	1	0	1	0	6	0	18	2	12	0	7	0	8	0	5	2	2	0	2	0	2	1	932	26	64	6	22	0	0	0
7:10:01	334	9	788	Consumer loads and bankruptcy	2	2	332	7	3	0	3	0	6	0	32	0	52	0	56	2	68	2	79	0	25	2	8	2	2	1	0	0	0	0	0	0	3	0	6	0	31	0	44	0	49	2	62	2	72	0	23	0	8	2	2	1	0	0	0	0	0	0	0	0	1	0	8	0	7	0	4	0	6	0	2	2	0	0	0	0	0	0	303	7	28	2	3	0	0	0
7:10:02	110	7	309	Equity	9	7	101	0	4	0	4	0	28	0	12	0	19	0	6	0	9	0	8	0	9	0	3	0	2	0	5	5	1	2	0	0	4	0	28	0	12	0	19	0	6	0	9	0	8	0	9	0	3	0	2	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	108	4	2	2	4	0	0	0
7:10:03	71	1	346	Torts and liability	3	0	68	1	9	0	11	0	15	0	16	0	7	0	5	0	3	0	1	0	0	0	2	1	2	0	0	0	0	0	0	0	11	0	15	0	13	0	7	0	5	0	3	0	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	3	0	9	0	0	0
7:10:04	156	6	450	Negotiable instruments	4	1	152	5	1	0	15	0	18	0	32	0	37	2	15	0	11	0	10	2	10	1	3	0	4	1	0	0	0	0	0	0	14	0	18	0	32	0	26	0	14	0	11	0	10	2	7	1	3	0	4	1	0	0	0	0	1	0	0	0	0	0	8	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	140	4	12	2	1	0	0	0
7:11	1214	186	1848	IP protection	685	143	529	43	4	0	7	0	13	0	25	0	46	0	56	3	64	2	87	2	92	10	160	29	354	69	305	71	1	0	6	0	6	0	13	0	23	0	44	0	55	1	63	2	72	2	78	9	139	28	309	60	222	53	1	0	1	0	0	0	2	0	2	0	1	2	1	0	7	0	11	1	20	1	37	7	68	14	1029	155	150	25	4	0	0	0
7:11:01	674	136	888	Patents and copyright	537	112	137	24	0	0	1	0	0	0	0	0	2	0	6	1	1	0	17	0	34	2	94	23	262	53	257	57	0	0	4	0	1	0	0	0	0	0	2	0	6	0	1	0	16	0	31	2	84	23	227	47	190	40	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	10	0	29	4	53	13	558	112	96	18	0	0	0	0
7:11:02	197	10	445	Competitive torts	16	5	181	5	2	0	5	0	7	0	15	0	31	0	41	0	29	2	33	1	10	1	9	1	12	4	3	1	0	0	1	0	4	0	7	0	13	0	31	0	40	0	28	2	28	1	10	1	9	1	11	3	3	1	0	0	1	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	0	0	1	1	0	0	186	9	8	1	2	0	0	0
7:12	1030	59	2679	Regulation and legal oversight	22	10	1008	49	17	0	30	0	111	5	205	12	343	14	132	6	91	3	49	3	17	3	16	3	12	7	7	3	0	0	0	0	30	0	111	5	196	12	322	11	124	5	82	3	46	1	14	2	14	3	10	6	7	3	0	0	0	0	0	0	8	0	21	3	8	1	9	0	3	1	2	1	1	0	1	1	0	0	967	51	57	7	11	0	4	0
7:12:01	128	3	443	Interstate taxation	1	0	127	3	0	0	3	0	6	0	12	2	44	0	26	0	24	0	3	0	4	1	5	0	1	0	0	0	0	0	0	0	3	0	6	0	12	2	43	0	25	0	21	0	2	0	4	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	121	3	6	0	0	0	0	0
7:12:02	172	14	375	Multi-state commerce	4	6	168	8	10	0	5	0	16	1	15	0	68	2	13	0	24	0	11	1	5	2	1	2	4	4	0	2	0	0	0	0	5	0	16	1	14	0	62	2	12	0	21	0	11	1	3	1	1	2	3	4	0	2	0	0	0	0	0	0	1	0	6	0	1	0	3	0	0	0	1	1	0	0	1	0	0	0	155	13	16	1	7	0	3	0
